0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2124,0.18699,Jalan Puteri Senggang,+,0.7,TR,44.0,44.0,45.0,0.29629,2020-08-03T00:59:47Z,Jalan Merah Caga,b88a1c47-aebc-4ad4-8944-b0e8818f0a4b,F05-02119,F05-02119_2020-08-03T00:59:47Z,
2123,0.33867,Jalan Radin,+,0.72,TR,24.07,24.07,38.8,3.14159,2020-08-03T00:59:47Z,Jalan Merah Caga,b88a1c47-aebc-4ad4-8944-b0e8818f0a4b,F05-02119,F05-02119_2020-08-03T00:59:47Z,
2122,0.35694,Jalan 1/149E,+,0.7,TR,29.0,29.0,40.2,2.71973,2020-08-03T00:59:47Z,Jalan Merah Caga,b88a1c47-aebc-4ad4-8944-b0e8818f0a4b,F05-02119,F05-02119_2020-08-03T00:59:47Z,
2121,0.20739,E5/Lebuhraya Shah Alam,+,0.72,TR,27.13,27.13,35.7,2.07883,2020-08-03T00:59:47Z,Jalan Merah Caga,b88a1c47-aebc-4ad4-8944-b0e8818f0a4b,F05-02119,F05-02119_2020-08-03T00:59:47Z,
2120,0.80858,Jalan Barat,+,0.78,TR,44.72,44.72,51.0,1.64272,2020-08-03T00:59:47Z,Jalan Merah Caga,b88a1c47-aebc-4ad4-8944-b0e8818f0a4b,F05-02119,F05-02119_2020-08-03T00:59:47Z,
2138,0.04092,Jalan Gembira,+,0.71,TR,33.54,33.54,37.0,0.16533,2020-08-03T00:59:47Z,Jalan Mesraria,20571989-040b-438f-8345-bc655537e6ad,F05-02134,F05-02134_2020-08-03T00:59:47Z,
2137,1.13593,Jalan 16/149L,+,0.71,TR,50.98,50.98,52.9,0.48441,2020-08-03T00:59:47Z,Jalan Mesraria,20571989-040b-438f-8345-bc655537e6ad,F05-02134,F05-02134_2020-08-03T00:59:47Z,
2136,0.30064,Jalan Hujan Emas,+,0.7,TR,50.0,50.0,50.0,0.0,2020-08-03T00:59:47Z,Jalan Mesraria,20571989-040b-438f-8345-bc655537e6ad,F05-02134,F05-02134_2020-08-03T00:59:47Z,
2135,0.18208,Jalan 2/149,+,0.7,TR,29.0,29.0,31.4,1.0191,2020-08-03T00:59:47Z,Jalan Mesraria,20571989-040b-438f-8345-bc655537e6ad,F05-02134,F05-02134_2020-08-03T00:59:47Z,
2133,0.01264,Jalan 2/149,+,0.7,TR,18.0,18.0,18.9,0.0,2020-08-03T00:59:47Z,Jalan Merah Silu,5bb13e6d-8a0c-4e45-8c6c-f33b871af97d,F05-02126,F05-02126_2020-08-03T00:59:47Z,
2132,0.29399,Jalan 3/149J,+,0.7,TR,35.0,35.0,38.3,0.10443,2020-08-03T00:59:47Z,Jalan Merah Silu,5bb13e6d-8a0c-4e45-8c6c-f33b871af97d,F05-02126,F05-02126_2020-08-03T00:59:47Z,
2131,0.10115,Jalan Radin Anum,+,0.7,TR,31.0,31.0,34.2,0.07797,2020-08-03T00:59:47Z,Jalan Merah Silu,5bb13e6d-8a0c-4e45-8c6c-f33b871af97d,F05-02126,F05-02126_2020-08-03T00:59:47Z,
2130,0.49516,Jalan Merah Caga,+,0.7,TR,42.0,42.0,41.7,0.0,2020-08-03T00:59:47Z,Jalan Merah Silu,5bb13e6d-8a0c-4e45-8c6c-f33b871af97d,F05-02126,F05-02126_2020-08-03T00:59:47Z,
2129,0.197,Jalan Sri Petaling 2,+,0.7,TR,33.0,33.0,34.9,0.0,2020-08-03T00:59:47Z,Jalan Merah Silu,5bb13e6d-8a0c-4e45-8c6c-f33b871af97d,F05-02126,F05-02126_2020-08-03T00:59:47Z,
2128,0.54701,Jalan Puteri Senggang,+,0.7,TR,30.0,30.0,30.4,0.0,2020-08-03T00:59:47Z,Jalan Merah Silu,5bb13e6d-8a0c-4e45-8c6c-f33b871af97d,F05-02126,F05-02126_2020-08-03T00:59:47Z,
2127,0.44455,Jalan 3/149A,+,0.72,TR,27.01,27.01,36.9,2.48914,2020-08-03T00:59:47Z,Jalan Merah Silu,5bb13e6d-8a0c-4e45-8c6c-f33b871af97d,F05-02126,F05-02126_2020-08-03T00:59:47Z,
2120,0.02892,Jalan Barat,-,0.7,TR,24.0,24.0,39.0,2.9,2020-08-03T00:59:47Z,Jalan Merah Caga,2315b304-23b2-4409-9e52-9d8c73b6331b,F05+02119,F05+02119_2020-08-03T00:59:47Z,
2121,0.92025,E5/Lebuhraya Shah Alam,-,0.77,TR,44.63,44.63,43.9,0.0,2020-08-03T00:59:47Z,Jalan Merah Caga,2315b304-23b2-4409-9e52-9d8c73b6331b,F05+02119,F05+02119_2020-08-03T00:59:47Z,
2122,0.11287,Jalan 1/149E,-,0.7,TR,26.0,26.0,34.5,2.1256,2020-08-03T00:59:47Z,Jalan Merah Caga,2315b304-23b2-4409-9e52-9d8c73b6331b,F05+02119,F05+02119_2020-08-03T00:59:47Z,
2123,0.29497,Jalan Radin,-,0.7,TR,36.0,36.0,40.2,0.398,2020-08-03T00:59:47Z,Jalan Merah Caga,2315b304-23b2-4409-9e52-9d8c73b6331b,F05+02119,F05+02119_2020-08-03T00:59:47Z,
2124,0.33867,Jalan Puteri Senggang,-,0.73,TR,26.52,26.52,32.3,1.14578,2020-08-03T00:59:47Z,Jalan Merah Caga,2315b304-23b2-4409-9e52-9d8c73b6331b,F05+02119,F05+02119_2020-08-03T00:59:47Z,
2125,0.23455,Jalan Merah Silu,-,0.7,TR,28.0,28.0,30.4,0.0,2020-08-03T00:59:47Z,Jalan Merah Caga,2315b304-23b2-4409-9e52-9d8c73b6331b,F05+02119,F05+02119_2020-08-03T00:59:47Z,
2127,0.04015,Jalan 3/149A,-,0.7,TR,37.0,37.0,40.0,0.0,2020-08-03T00:59:47Z,Jalan Merah Silu,961b8991-3c79-4ba5-884a-241d4c2b7d34,F05+02126,F05+02126_2020-08-03T00:59:47Z,
2128,0.40351,Jalan Puteri Senggang,-,0.7,TR,28.0,28.0,33.9,1.1406,2020-08-03T00:59:47Z,Jalan Merah Silu,961b8991-3c79-4ba5-884a-241d4c2b7d34,F05+02126,F05+02126_2020-08-03T00:59:47Z,
2129,0.54701,Jalan Sri Petaling 2,-,0.7,TR,28.0,28.0,29.8,0.0,2020-08-03T00:59:47Z,Jalan Merah Silu,961b8991-3c79-4ba5-884a-241d4c2b7d34,F05+02126,F05+02126_2020-08-03T00:59:47Z,
2130,0.29417,Jalan Merah Caga,-,0.7,TR,32.0,32.0,36.3,0.4775,2020-08-03T00:59:47Z,Jalan Merah Silu,961b8991-3c79-4ba5-884a-241d4c2b7d34,F05+02126,F05+02126_2020-08-03T00:59:47Z,
2131,0.39799,Jalan Radin Anum,-,0.7,TR,38.0,38.0,41.1,0.03244,2020-08-03T00:59:47Z,Jalan Merah Silu,961b8991-3c79-4ba5-884a-241d4c2b7d34,F05+02126,F05+02126_2020-08-03T00:59:47Z,
2132,0.10115,Jalan 3/149J,-,0.7,TR,37.0,37.0,39.4,0.0,2020-08-03T00:59:47Z,Jalan Merah Silu,961b8991-3c79-4ba5-884a-241d4c2b7d34,F05+02126,F05+02126_2020-08-03T00:59:47Z,
2133,0.30664,Jalan 2/149,-,0.7,TR,32.0,32.0,35.4,0.15065,2020-08-03T00:59:47Z,Jalan Merah Silu,961b8991-3c79-4ba5-884a-241d4c2b7d34,F05+02126,F05+02126_2020-08-03T00:59:47Z,
2135,0.013,Jalan 2/149,-,0.7,TR,17.0,17.0,20.0,0.0,2020-08-03T00:59:47Z,Jalan Mesraria,9173ae72-790f-49bf-a5d1-12007ec4bd04,F05+02134,F05+02134_2020-08-03T00:59:47Z,
2136,0.16908,Jalan Hujan Emas,-,0.72,TR,33.69,33.69,44.3,2.29181,2020-08-03T00:59:47Z,Jalan Mesraria,9173ae72-790f-49bf-a5d1-12007ec4bd04,F05+02134,F05+02134_2020-08-03T00:59:47Z,
2137,0.30064,Jalan 16/149L,-,0.7,TR,56.0,56.0,58.9,0.65647,2020-08-03T00:59:47Z,Jalan Mesraria,9173ae72-790f-49bf-a5d1-12007ec4bd04,F05+02134,F05+02134_2020-08-03T00:59:47Z,
2138,1.17686,Jalan Gembira,-,0.7,TR,52.0,52.0,54.6,0.63492,2020-08-03T00:59:47Z,Jalan Mesraria,9173ae72-790f-49bf-a5d1-12007ec4bd04,F05+02134,F05+02134_2020-08-03T00:59:47Z,
2142,0.01879,Jalan Kepong,+,0.81,TR,31.9,31.9,40.0,1.70034,2020-08-03T00:59:47Z,Jalan Metro Prima,5dde02df-3fae-4ae5-b15f-aa0538ff36d5,F05-02139,F05-02139_2020-08-03T00:59:47Z,
2141,0.23345,Jalan Metro 1/Jalan Prima 2,+,0.81,TR,18.07,18.07,38.2,3.14159,2020-08-03T00:59:47Z,Jalan Metro Prima,5dde02df-3fae-4ae5-b15f-aa0538ff36d5,F05-02139,F05-02139_2020-08-03T00:59:47Z,
2140,0.93236,Jalan Kepong Baru/Jalan Burung Hantu,+,0.8,TR,30.79,30.79,49.1,4.23722,2020-08-03T00:59:47Z,Jalan Metro Prima,5dde02df-3fae-4ae5-b15f-aa0538ff36d5,F05-02139,F05-02139_2020-08-03T00:59:47Z,
2140,0.13709,Jalan Kepong Baru/Jalan Burung Hantu,-,0.71,TR,30.68,30.68,39.9,2.07831,2020-08-03T00:59:47Z,Jalan Metro Prima,2a420391-6352-4915-b1c7-62d71de2dd18,F05+02139,F05+02139_2020-08-03T00:59:47Z,
2141,0.80398,Jalan Metro 1/Jalan Prima 2,-,0.7,TR,46.0,46.0,50.9,1.28356,2020-08-03T00:59:47Z,Jalan Metro Prima,2a420391-6352-4915-b1c7-62d71de2dd18,F05+02139,F05+02139_2020-08-03T00:59:47Z,
2142,0.25134,Jalan Kepong,-,0.7,TR,21.0,21.0,36.2,2.9,2020-08-03T00:59:47Z,Jalan Metro Prima,2a420391-6352-4915-b1c7-62d71de2dd18,F05+02139,F05+02139_2020-08-03T00:59:47Z,
2146,0.02878,Jalan Jujur,+,0.7,TR,31.0,31.0,34.0,0.0,2020-08-03T00:59:47Z,Jalan Mewah,b9fa621b-c7a9-45e6-8c4a-6512c7197a9d,F05-02143,F05-02143_2020-08-03T00:59:47Z,
2145,0.30855,Jalan Ikhlas,+,0.7,TR,38.0,38.0,38.4,0.13888,2020-08-03T00:59:47Z,Jalan Mewah,b9fa621b-c7a9-45e6-8c4a-6512c7197a9d,F05-02143,F05-02143_2020-08-03T00:59:47Z,
2144,0.3561,E37/Lebuhraya Hubungan Timur-Barat,+,0.72,TR,23.57,23.57,39.1,3.14159,2020-08-03T00:59:47Z,Jalan Mewah,b9fa621b-c7a9-45e6-8c4a-6512c7197a9d,F05-02143,F05-02143_2020-08-03T00:59:47Z,
13960,0.19288,28/Jalan Lingkaran Tengah 2/MRR2/Jalan 1/118B,+,0.85,TR,3.9,3.9,33.7,9.52046,2020-08-03T00:59:47Z,Jalan Mewah,b9fa621b-c7a9-45e6-8c4a-6512c7197a9d,F05-02143,F05-02143_2020-08-03T00:59:47Z,
13960,0.07905,28/Jalan Lingkaran Tengah 2/MRR2/Jalan 1/118B,-,0.7,TR,36.0,36.0,39.2,0.06802,2020-08-03T00:59:47Z,Jalan Mewah,e2ca3523-ef1d-455c-bf27-78b04b7a62c7,F05+02143,F05+02143_2020-08-03T00:59:47Z,
2144,0.25838,E37/Lebuhraya Hubungan Timur-Barat,-,0.83,TR,11.83,11.83,38.9,8.50676,2020-08-03T00:59:47Z,Jalan Mewah,e2ca3523-ef1d-455c-bf27-78b04b7a62c7,F05+02143,F05+02143_2020-08-03T00:59:47Z,
2145,0.20677,Jalan Ikhlas,-,0.83,TR,30.27,30.27,45.5,3.58342,2020-08-03T00:59:47Z,Jalan Mewah,e2ca3523-ef1d-455c-bf27-78b04b7a62c7,F05+02143,F05+02143_2020-08-03T00:59:47Z,
2146,0.33863,Jalan Jujur,-,0.81,TR,35.16,35.16,39.8,1.55542,2020-08-03T00:59:47Z,Jalan Mewah,e2ca3523-ef1d-455c-bf27-78b04b7a62c7,F05+02143,F05+02143_2020-08-03T00:59:47Z,
2151,0.04063,Jalan 6/27D,+,0.7,TR,31.0,31.0,34.0,0.0,2020-08-03T00:59:47Z,Jalan Mohd Yatim Yahya,ae7d50cd-44b6-4f4c-8bf1-a6a3e71f2f05,F05-02147,F05-02147_2020-08-03T00:59:47Z,
2150,0.21015,Jalan 5/27A,+,0.7,TR,36.0,36.0,39.7,0.23509,2020-08-03T00:59:47Z,Jalan Mohd Yatim Yahya,ae7d50cd-44b6-4f4c-8bf1-a6a3e71f2f05,F05-02147,F05-02147_2020-08-03T00:59:47Z,
2149,0.31829,Jalan Wangsa Delima 9,+,0.72,TR,31.6,31.6,39.9,1.77158,2020-08-03T00:59:47Z,Jalan Mohd Yatim Yahya,ae7d50cd-44b6-4f4c-8bf1-a6a3e71f2f05,F05-02147,F05-02147_2020-08-03T00:59:47Z,
2148,0.90472,Jalan 34/26/Jalan 8/27A,+,0.77,TR,47.75,47.75,44.5,0.0,2020-08-03T00:59:47Z,Jalan Mohd Yatim Yahya,ae7d50cd-44b6-4f4c-8bf1-a6a3e71f2f05,F05-02147,F05-02147_2020-08-03T00:59:47Z,
2153,0.07163,Jalan Gereja,-,0.7,TR,29.0,29.0,33.4,0.55888,2020-08-03T00:59:47Z,Jalan Munshi Abdullah,c723c7fc-b234-45d0-8b5e-ce6b8a68d02f,F05+02152,F05+02152_2020-08-03T00:59:47Z,
2154,0.46697,Jalan Dang Wangi,-,0.74,TR,28.29,28.29,37.2,2.11983,2020-08-03T00:59:47Z,Jalan Munshi Abdullah,c723c7fc-b234-45d0-8b5e-ce6b8a68d02f,F05+02152,F05+02152_2020-08-03T00:59:47Z,
2157,0.03834,Jalan Raja Chulan,+,0.7,TR,27.0,27.0,30.0,0.0,2020-08-03T00:59:47Z,Jalan Nagasari,78975471-71b5-474c-af6b-2b18130105e0,F05-02155,F05-02155_2020-08-03T00:59:47Z,
2156,0.31424,Changkat Bukit Bintang,+,0.72,TR,20.07,20.07,25.0,1.03106,2020-08-03T00:59:47Z,Jalan Nagasari,78975471-71b5-474c-af6b-2b18130105e0,F05-02155,F05-02155_2020-08-03T00:59:47Z,
2156,0.03665,Changkat Bukit Bintang,-,0.7,TR,18.0,18.0,21.0,0.0,2020-08-03T00:59:47Z,Jalan Nagasari,acc441b3-c3ce-466d-923b-06b185c4ad83,F05+02155,F05+02155_2020-08-03T00:59:47Z,
2157,0.31593,Jalan Raja Chulan,-,0.7,TR,20.0,20.0,25.7,1.40077,2020-08-03T00:59:47Z,Jalan Nagasari,acc441b3-c3ce-466d-923b-06b185c4ad83,F05+02155,F05+02155_2020-08-03T00:59:47Z,
2148,0.08076,Jalan 34/26/Jalan 8/27A,-,0.7,TR,42.0,42.0,40.0,0.0,2020-08-03T00:59:47Z,Jalan Mohd Yatim Yahya,56fb9831-81a7-4d9c-b13e-bc1461c42256,F05+02147,F05+02147_2020-08-03T00:59:47Z,
2149,0.85116,Jalan Wangsa Delima 9,-,0.73,TR,46.24,46.24,44.8,0.0,2020-08-03T00:59:47Z,Jalan Mohd Yatim Yahya,56fb9831-81a7-4d9c-b13e-bc1461c42256,F05+02147,F05+02147_2020-08-03T00:59:47Z,
2150,0.30205,Jalan 5/27A,-,0.7,TR,34.0,34.0,41.0,1.30081,2020-08-03T00:59:47Z,Jalan Mohd Yatim Yahya,56fb9831-81a7-4d9c-b13e-bc1461c42256,F05+02147,F05+02147_2020-08-03T00:59:47Z,
2151,0.26128,Jalan 6/27D,-,0.7,TR,37.0,37.0,40.1,0.03325,2020-08-03T00:59:47Z,Jalan Mohd Yatim Yahya,56fb9831-81a7-4d9c-b13e-bc1461c42256,F05+02147,F05+02147_2020-08-03T00:59:47Z,
2160,0.05812,Jalan Ampang,+,0.7,TR,22.0,22.0,36.3,2.9,2020-08-03T00:59:47Z,Jalan P Ramlee,87009947-9752-4097-9472-71ab8cd500bf,F05-02158,F05-02158_2020-08-03T00:59:47Z,
2159,0.3552,Jalan Pinang,+,0.7,TR,22.0,22.0,31.2,2.64957,2020-08-03T00:59:47Z,Jalan P Ramlee,87009947-9752-4097-9472-71ab8cd500bf,F05-02158,F05-02158_2020-08-03T00:59:47Z,
2159,0.02745,Jalan Pinang,-,0.7,TR,25.0,25.0,38.3,3.58572,2020-08-03T00:59:47Z,Jalan P Ramlee,907673b7-c995-41ff-84d2-e543af24638a,F05+02158,F05+02158_2020-08-03T00:59:47Z,
2160,0.37849,Jalan Ampang,-,0.72,TR,28.54,28.54,34.7,1.21527,2020-08-03T00:59:47Z,Jalan P Ramlee,907673b7-c995-41ff-84d2-e543af24638a,F05+02158,F05+02158_2020-08-03T00:59:47Z,
2163,0.12033,Jalan Sultan Ismail,+,0.71,TR,21.71,21.71,25.1,0.20515,2020-08-03T00:59:47Z,Jalan P Ramlee,c97a83fa-15ab-45f5-ad5a-89feaa071074,F05-02161,F05-02161_2020-08-03T00:59:47Z,
2162,0.35733,Jalan Raja Chulan,+,0.73,TR,23.67,23.67,35.2,3.23016,2020-08-03T00:59:47Z,Jalan P Ramlee,c97a83fa-15ab-45f5-ad5a-89feaa071074,F05-02161,F05-02161_2020-08-03T00:59:47Z,
2162,0.04312,Jalan Raja Chulan,-,0.7,TR,30.0,30.0,38.1,1.78477,2020-08-03T00:59:47Z,Jalan P Ramlee,8da28344-d923-4fc4-aa8a-be7dff3176f7,F05+02161,F05+02161_2020-08-03T00:59:47Z,
2163,0.35597,Jalan Sultan Ismail,-,0.76,TR,13.98,13.98,37.7,8.21153,2020-08-03T00:59:47Z,Jalan P Ramlee,8da28344-d923-4fc4-aa8a-be7dff3176f7,F05+02161,F05+02161_2020-08-03T00:59:47Z,
11711,0.12427,Jalan Perak,-,0.7,TR,28.0,28.0,34.4,1.31782,2020-08-03T00:59:47Z,Jalan P Ramlee,8da28344-d923-4fc4-aa8a-be7dff3176f7,F05+02161,F05+02161_2020-08-03T00:59:47Z,
2166,0.03556,Jalan Semarak,+,0.7,TR,38.0,38.0,41.0,0.0,2020-08-03T00:59:47Z,Jalan Padang Tembak,59509581-1cc0-4e9e-8776-3a4deae0de14,F05-02164,F05-02164_2020-08-03T00:59:47Z,
2165,0.82953,Lorong Sabit,+,0.7,TR,44.0,44.0,46.2,0.63492,2020-08-03T00:59:47Z,Jalan Padang Tembak,59509581-1cc0-4e9e-8776-3a4deae0de14,F05-02164,F05-02164_2020-08-03T00:59:47Z,
2165,0.06271,Lorong Sabit,-,0.7,TR,34.0,34.0,37.0,0.0,2020-08-03T00:59:47Z,Jalan Padang Tembak,75a6da2f-e8c9-4107-8523-ca0ba264bcf5,F05+02164,F05+02164_2020-08-03T00:59:47Z,
2166,0.80239,Jalan Semarak,-,0.7,TR,43.0,43.0,43.9,0.27334,2020-08-03T00:59:47Z,Jalan Padang Tembak,75a6da2f-e8c9-4107-8523-ca0ba264bcf5,F05+02164,F05+02164_2020-08-03T00:59:47Z,
2177,0.07021,E10/Jalan Bangsar/Lebuhraya Baru Pantai,+,0.7,TR,24.0,24.0,46.5,2.9,2020-08-03T00:59:47Z,Jalan Pantai Baharu,f4e0a91a-c793-40b9-a54b-fc287aa5f8fc,F05-02173,F05-02173_2020-08-03T00:59:47Z,
2176,0.38377,Jalan Bukit Pantai,+,0.7,TR,49.0,49.0,52.9,0.98298,2020-08-03T00:59:47Z,Jalan Pantai Baharu,f4e0a91a-c793-40b9-a54b-fc287aa5f8fc,F05-02173,F05-02173_2020-08-03T00:59:47Z,
2175,0.55056,Jalan Pantai Endah,+,0.7,TR,49.0,49.0,53.5,1.12149,2020-08-03T00:59:47Z,Jalan Pantai Baharu,f4e0a91a-c793-40b9-a54b-fc287aa5f8fc,F05-02173,F05-02173_2020-08-03T00:59:47Z,
2174,0.32251,2/Lebuhraya Persekutuan,+,0.71,TR,20.96,20.96,41.0,3.14159,2020-08-03T00:59:47Z,Jalan Pantai Baharu,f4e0a91a-c793-40b9-a54b-fc287aa5f8fc,F05-02173,F05-02173_2020-08-03T00:59:47Z,
2172,0.04665,Jalan 9/48A/Jalan Titiwangsa,+,0.76,TR,50.12,50.12,57.4,1.69157,2020-08-03T00:59:47Z,Jalan Pahang,8e509e2f-ea49-44da-af0b-bdcd65b707f7,F05-02167,F05-02167_2020-08-03T00:59:47Z,
2171,0.2083,Jalan 3/48A,+,0.8,TR,50.32,50.32,59.3,2.01843,2020-08-03T00:59:47Z,Jalan Pahang,8e509e2f-ea49-44da-af0b-bdcd65b707f7,F05-02167,F05-02167_2020-08-03T00:59:47Z,
2170,0.8,Jalan Tun Razak,+,0.77,TR,35.31,35.31,52.1,3.52855,2020-08-03T00:59:47Z,Jalan Pahang,8e509e2f-ea49-44da-af0b-bdcd65b707f7,F05-02167,F05-02167_2020-08-03T00:59:47Z,
2169,0.21497,Lorong Hospital 5,+,0.7,TR,36.0,36.0,49.3,2.78566,2020-08-03T00:59:47Z,Jalan Pahang,8e509e2f-ea49-44da-af0b-bdcd65b707f7,F05-02167,F05-02167_2020-08-03T00:59:47Z,
2168,0.51187,Jalan Raja Muda Abdul Aziz/Jalan Ipoh,+,0.74,TR,29.8,29.8,49.8,3.14159,2020-08-03T00:59:47Z,Jalan Pahang,8e509e2f-ea49-44da-af0b-bdcd65b707f7,F05-02167,F05-02167_2020-08-03T00:59:47Z,
2181,0.02787,Lebuhraya Mahameru/Jalan Duta,+,0.75,TR,60.0,61.81,60.0,0.0,2020-08-03T00:59:47Z,Jalan Parlimen,fd22d71c-0b5d-4e8b-9f53-0511bfbfb530,F05-02178,F05-02178_2020-08-03T00:59:47Z,
2180,0.29508,Persiaran Sultan Salahuddin,+,0.75,TR,54.45,54.45,56.9,0.57501,2020-08-03T00:59:47Z,Jalan Parlimen,fd22d71c-0b5d-4e8b-9f53-0511bfbfb530,F05-02178,F05-02178_2020-08-03T00:59:47Z,
2179,0.92252,Jalan Kinabalu/Jalan Sultan Salahudin,+,0.74,TR,57.71,57.71,54.7,0.0,2020-08-03T00:59:47Z,Jalan Parlimen,fd22d71c-0b5d-4e8b-9f53-0511bfbfb530,F05-02178,F05-02178_2020-08-03T00:59:47Z,
2174,0.10971,2/Lebuhraya Persekutuan,-,0.7,TR,32.0,32.0,37.3,0.82216,2020-08-03T00:59:47Z,Jalan Pantai Baharu,77ef894f-25c5-4c1e-9470-f57c1ddcf697,F05+02173,F05+02173_2020-08-03T00:59:47Z,
2175,0.75729,Jalan Pantai Endah,-,0.77,TR,46.47,46.47,51.6,1.32502,2020-08-03T00:59:47Z,Jalan Pantai Baharu,77ef894f-25c5-4c1e-9470-f57c1ddcf697,F05+02173,F05+02173_2020-08-03T00:59:47Z,
2176,0.14581,Jalan Bukit Pantai,-,0.77,TR,45.43,45.43,52.2,1.73047,2020-08-03T00:59:47Z,Jalan Pantai Baharu,77ef894f-25c5-4c1e-9470-f57c1ddcf697,F05+02173,F05+02173_2020-08-03T00:59:47Z,
2177,0.41658,E10/Jalan Bangsar/Lebuhraya Baru Pantai,-,0.76,TR,33.64,33.64,48.5,3.25937,2020-08-03T00:59:47Z,Jalan Pantai Baharu,77ef894f-25c5-4c1e-9470-f57c1ddcf697,F05+02173,F05+02173_2020-08-03T00:59:47Z,
2185,0.01159,Jalan Tun Razak,+,0.72,TR,18.86,18.86,27.0,2.54001,2020-08-03T00:59:47Z,Jalan Pasar,3718899d-ebfb-45dd-a8ed-72cd99fb65e3,F05-02182,F05-02182_2020-08-03T00:59:47Z,
2184,0.11953,Jalan Yew/Jalan Tun Razak,+,0.72,TR,26.72,26.72,30.6,0.38146,2020-08-03T00:59:47Z,Jalan Pasar,3718899d-ebfb-45dd-a8ed-72cd99fb65e3,F05-02182,F05-02182_2020-08-03T00:59:47Z,
2183,0.50195,Jalan Pudu,+,0.71,TR,19.56,19.56,30.1,3.33979,2020-08-03T00:59:47Z,Jalan Pasar,3718899d-ebfb-45dd-a8ed-72cd99fb65e3,F05-02182,F05-02182_2020-08-03T00:59:47Z,
2168,0.04439,Jalan Raja Muda Abdul Aziz/Jalan Ipoh,-,0.7,TR,38.0,38.0,40.9,0.0,2020-08-03T00:59:47Z,Jalan Pahang,d9a6f68e-fb3a-4b97-bd29-5bcb664b2b5b,F05+02167,F05+02167_2020-08-03T00:59:47Z,
2169,0.47972,Lorong Hospital 5,-,0.77,TR,43.66,43.66,48.9,1.42912,2020-08-03T00:59:47Z,Jalan Pahang,d9a6f68e-fb3a-4b97-bd29-5bcb664b2b5b,F05+02167,F05+02167_2020-08-03T00:59:47Z,
2170,0.47754,Jalan Tun Razak,-,0.76,TR,32.96,32.96,43.0,2.18311,2020-08-03T00:59:47Z,Jalan Pahang,d9a6f68e-fb3a-4b97-bd29-5bcb664b2b5b,F05+02167,F05+02167_2020-08-03T00:59:47Z,
2171,0.55243,Jalan 3/48A,-,0.75,TR,44.18,44.18,58.3,3.22921,2020-08-03T00:59:47Z,Jalan Pahang,d9a6f68e-fb3a-4b97-bd29-5bcb664b2b5b,F05+02167,F05+02167_2020-08-03T00:59:47Z,
2172,0.23126,Jalan 9/48A/Jalan Titiwangsa,-,0.75,TR,50.0,53.71,50.0,0.0,2020-08-03T00:59:47Z,Jalan Pahang,d9a6f68e-fb3a-4b97-bd29-5bcb664b2b5b,F05+02167,F05+02167_2020-08-03T00:59:47Z,
2179,0.04784,Jalan Kinabalu/Jalan Sultan Salahudin,-,0.7,TR,30.0,30.0,33.0,0.0,2020-08-03T00:59:47Z,Jalan Parlimen,450058b8-6ad5-41ec-8656-b6238fd8019f,F05+02178,F05+02178_2020-08-03T00:59:47Z,
2180,0.80454,Persiaran Sultan Salahuddin,-,0.79,TR,54.77,54.77,55.2,0.10354,2020-08-03T00:59:47Z,Jalan Parlimen,450058b8-6ad5-41ec-8656-b6238fd8019f,F05+02178,F05+02178_2020-08-03T00:59:47Z,
2181,0.33671,Lebuhraya Mahameru/Jalan Duta,-,0.73,TR,53.35,53.35,55.7,0.5623,2020-08-03T00:59:47Z,Jalan Parlimen,450058b8-6ad5-41ec-8656-b6238fd8019f,F05+02178,F05+02178_2020-08-03T00:59:47Z,
2183,0.0071,Jalan Pudu,-,0.7,TR,29.0,29.0,31.0,0.0,2020-08-03T00:59:47Z,Jalan Pasar,ac42cf94-29ea-4b42-bb3d-2510ac69e58f,F05+02182,F05+02182_2020-08-03T00:59:47Z,
2184,0.52191,Jalan Yew/Jalan Tun Razak,-,0.7,TR,25.0,25.0,32.0,1.66666,2020-08-03T00:59:47Z,Jalan Pasar,ac42cf94-29ea-4b42-bb3d-2510ac69e58f,F05+02182,F05+02182_2020-08-03T00:59:47Z,
2185,0.10407,Jalan Tun Razak,-,0.71,TR,13.1,13.1,12.2,0.0,2020-08-03T00:59:47Z,Jalan Pasar,ac42cf94-29ea-4b42-bb3d-2510ac69e58f,F05+02182,F05+02182_2020-08-03T00:59:47Z,
2188,0.04037,Jalan Maarof,+,0.7,TR,26.0,26.0,29.0,0.0,2020-08-03T00:59:47Z,Jalan Penaga,75f8ae49-8af2-4965-b404-ba6a8488091b,F05-02186,F05-02186_2020-08-03T00:59:47Z,
2187,0.78972,Jalan Ara,+,0.7,TR,31.0,31.0,24.8,0.0,2020-08-03T00:59:47Z,Jalan Penaga,75f8ae49-8af2-4965-b404-ba6a8488091b,F05-02186,F05-02186_2020-08-03T00:59:47Z,
2187,0.02704,Jalan Ara,-,0.72,TR,29.66,29.66,35.0,0.891,2020-08-03T00:59:47Z,Jalan Penaga,03024a5c-a723-4c62-b5a0-2d683c27f288,F05+02186,F05+02186_2020-08-03T00:59:47Z,
2188,0.80305,Jalan Maarof,-,0.73,TR,28.64,28.64,33.8,0.85342,2020-08-03T00:59:47Z,Jalan Penaga,03024a5c-a723-4c62-b5a0-2d683c27f288,F05+02186,F05+02186_2020-08-03T00:59:47Z,
